2026-04-15 10:50:39,538 INFO - Showcasing specific empty rows
2026-04-15 10:50:39,568 INFO - Filling in the empty salesperson rows
2026-04-15 10:50:39,592 INFO - Calculating the average number of chairs
2026-04-15 10:50:39,594 INFO - Filling in the empty chair values
2026-04-15 10:50:39,649 INFO - Resetting the index
2026-04-15 10:50:39,681 INFO - Inserting revenue column
2026-04-15 10:50:39,713 INFO - Adding month column
2026-04-15 10:50:39,775 INFO - Exporting Cleaned Dataset
2026-04-15 10:50:39,776 INFO - Data Cleaning Complete
2026-04-15 10:50:39,797 INFO - Reading Cleaned Data for Sales by Region Aggregation
2026-04-15 10:50:39,834 INFO - Aggregating Sales by Region
2026-04-15 10:50:39,877 INFO - Saving to sales_by_region.csv
2026-04-15 10:50:39,892 INFO - Reading Cleaned Data for Sales by Product Aggregation
2026-04-15 10:50:39,919 INFO - Aggregating Sales by Product
2026-04-15 10:50:39,958 INFO - Saving to sales_by_product.csv
2026-04-15 10:50:39,974 INFO - Reading Cleaned Data for Monthly Revenue Aggregation
2026-04-15 10:50:39,999 INFO - Aggregating Monthly Revenue
2026-04-15 10:50:40,040 INFO - Saving to monthly_revenue.csv
2026-04-15 10:50:40,055 INFO - Reading Cleaned Data for Salesperson Performance Aggregation
2026-04-15 10:50:40,082 INFO - Aggregating Salesperson Performance
2026-04-15 10:50:40,129 INFO - Saving to salesperson_performance.csv
2026-04-15 10:50:40,129 INFO - Data Cleaning and Transformation Complete
2026-04-15 11:21:57,152 INFO - Loading the Uncleaned Dataset
2026-04-15 11:21:57,195 ERROR - File not found
2026-04-15 11:21:57,196 INFO - Viewing the different data types in the document
2026-04-15 11:21:57,197 INFO - Changing date datatype from string to datetime
2026-04-15 11:21:57,271 INFO - Changing from integer to float (decimal)
2026-04-15 11:21:57,273 INFO - Rechecking data types
2026-04-15 11:21:57,278 INFO - Looking for duplicates
2026-04-15 11:21:57,287 INFO - Dropping duplicated entries
2026-04-15 11:21:57,296 INFO - Counting for empty rows in the dataframe
2026-04-15 11:21:57,297 INFO - Showcasing specific empty rows
2026-04-15 11:21:57,299 INFO - Filling in the empty salesperson rows
2026-04-15 11:21:57,312 INFO - Calculating the average number of chairs
2026-04-15 11:21:57,313 INFO - Filling in the empty chair values
2026-04-15 11:21:57,315 INFO - Resetting the index
2026-04-15 11:21:57,316 INFO - Inserting revenue column
2026-04-15 11:21:57,318 INFO - Adding month column
2026-04-15 11:21:57,328 INFO - Exporting Cleaned Dataset
2026-04-15 11:21:57,329 INFO - Data Cleaning Complete
2026-04-15 11:21:57,438 ERROR - Something went wrong reason: No module named 'openpyxl'
2026-04-15 11:21:57,439 INFO - Reading Cleaned Data for Sales by Region Aggregation
2026-04-15 11:21:57,448 INFO - Aggregating Sales by Region
